"","subject","type","item","condition","question","correct_answer","response","rt","group"
"2034","L1 12","gp",19,"b","!","{The_coach_calmed_himself_down}","1",4350,"L1"
"2035","L1 12","filler",33,"-","0","-","-",2723,"L1"
"2036","L1 12","filler",33,"-","!","{The_elephant}","1",2200,"L1"
"2037","L1 12","gp",2,"a","0","-","-",5840,"L1"
"2038","L1 12","gp",2,"a","!","{The_mother_dressed_the_baby}","0",2880,"L1"
"2039","L1 12","filler",13,"-","0","-","-",8363,"L1"
"2040","L1 12","filler",13,"-","!","{The_moderator}","1",3854,"L1"
"2041","L1 12","gap",23,"b","0","-","-",4144,"L1"
"2042","L1 12","gap",23,"b","!","{No}","1",1902,"L1"
"2043","L1 12","filler",44,"-","0","-","-",2794,"L1"
"2044","L1 12","filler",44,"-","!","{No}","1",1629,"L1"
"2045","L1 12","gap",20,"a","0","-","-",4321,"L1"
"2046","L1 12","gap",20,"a","!","{Yes}","0",2629,"L1"
"2047","L1 12","filler",30,"-","0","-","-",3992,"L1"
"2048","L1 12","filler",30,"-","!","{The_VIP}","1",4101,"L1"
"2049","L1 12","gap",12,"a","0","-","-",5432,"L1"
"2050","L1 12","gap",12,"a","!","{The_cake}","0",4647,"L1"
"2051","L1 12","filler",46,"-","0","-","-",4636,"L1"
"2052","L1 12","gap",13,"b","0","-","-",6288,"L1"
"2053","L1 12","gap",13,"b","!","{Yes}","0",2726,"L1"
"2054","L1 12","filler",42,"-","0","-","-",2477,"L1"
"2055","L1 12","filler",42,"-","!","{The_grandmother}","1",2158,"L1"
"2056","L1 12","gap",24,"a","0","-","-",5267,"L1"
"2057","L1 12","gap",24,"a","!","{Yes}","0",3696,"L1"
"2058","L1 12","filler",19,"-","0","-","-",2817,"L1"
"2059","L1 12","filler",19,"-","!","{No}","1",1950,"L1"
"2060","L1 12","gp",22,"a","0","-","-",3591,"L1"
"2061","L1 12","gp",22,"a","!","{The_two_footballers_fought_each_other}","1",3825,"L1"
"2062","L1 12","filler",34,"-","0","-","-",3472,"L1"
"2063","L1 12","filler",34,"-","!","{The_lake}","1",2322,"L1"
"2064","L1 12","gap",5,"b","0","-","-",7603,"L1"
"2065","L1 12","gap",5,"b","!","{The_taxi}","0",5001,"L1"
"2066","L1 12","filler",23,"-","0","-","-",4725,"L1"
"2067","L1 12","filler",23,"-","!","{The_tree}","1",1873,"L1"
"2068","L1 12","gp",20,"c","0","-","-",5824,"L1"
"2069","L1 12","gp",20,"c","!","{The_man}","1",1715,"L1"
"2070","L1 12","filler",41,"-","0","-","-",2816,"L1"
"2071","L1 12","filler",41,"-","!","{Yes}","1",2088,"L1"
"2072","L1 12","gp",11,"b","0","-","-",4620,"L1"
"2073","L1 12","gp",11,"b","!","{The_lady_woke_herself_up}","1",4033,"L1"
"2074","L1 12","filler",47,"-","0","-","-",4307,"L1"
"2075","L1 12","gap",14,"a","0","-","-",2582,"L1"
"2076","L1 12","gap",14,"a","!","{Yes}","0",2182,"L1"
"2077","L1 12","filler",27,"-","0","-","-",3089,"L1"
"2078","L1 12","filler",27,"-","!","{Yes}","1",3486,"L1"
"2079","L1 12","gp",24,"c","0","-","-",3377,"L1"
"2080","L1 12","gp",24,"c","!","{The_actresses}","0",2325,"L1"
"2081","L1 12","filler",35,"-","0","-","-",3257,"L1"
"2082","L1 12","filler",35,"-","!","{The_spaghetti}","1",2864,"L1"
"2083","L1 12","gap",10,"a","0","-","-",3605,"L1"
"2084","L1 12","gap",10,"a","!","{The_tool}","0",3241,"L1"
"2085","L1 12","filler",2,"-","0","-","-",9320,"L1"
"2086","L1 12","gp",18,"a","0","-","-",6482,"L1"
"2087","L1 12","gp",18,"a","!","{The_father_washed_the_baby}","0",2325,"L1"
"2088","L1 12","filler",26,"-","0","-","-",2921,"L1"
"2089","L1 12","filler",26,"-","!","{The_classroom}","1",2188,"L1"
"2090","L1 12","gap",21,"b","0","-","-",6499,"L1"
"2091","L1 12","gap",21,"b","!","{Yes}","0",1799,"L1"
"2092","L1 12","filler",45,"-","0","-","-",2444,"L1"
"2093","L1 12","gp",4,"c","0","-","-",2373,"L1"
"2094","L1 12","gp",4,"c","!","{The_two_children}","0",2993,"L1"
"2095","L1 12","filler",17,"-","0","-","-",4765,"L1"
"2096","L1 12","filler",17,"-","!","{Yes}","1",4319,"L1"
"2097","L1 12","gap",11,"b","0","-","-",5251,"L1"
"2098","L1 12","gap",11,"b","!","{The_room}","0",2081,"L1"
"2099","L1 12","filler",38,"-","0","-","-",2871,"L1"
"2100","L1 12","filler",38,"-","!","{No}","1",4018,"L1"
"2101","L1 12","gap",1,"b","0","-","-",3615,"L1"
"2102","L1 12","gap",1,"b","!","{The_bicycle}","1",1740,"L1"
"2103","L1 12","filler",14,"-","0","-","-",4031,"L1"
"2104","L1 12","gap",18,"a","0","-","-",3115,"L1"
"2105","L1 12","gap",18,"a","!","{Yes}","0",1430,"L1"
"2106","L1 12","filler",28,"-","0","-","-",2719,"L1"
"2107","L1 12","gap",9,"b","0","-","-",1678,"L1"
"2108","L1 12","gap",9,"b","!","{The_chair}","0",2412,"L1"
"2109","L1 12","filler",12,"-","0","-","-",5905,"L1"
"2110","L1 12","gp",7,"b","0","-","-",2949,"L1"
"2111","L1 12","gp",7,"b","!","{The_man_woke_himself_up}","1",2895,"L1"
"2112","L1 12","filler",40,"-","0","-","-",2179,"L1"
"2113","L1 12","gp",8,"c","0","-","-",5621,"L1"
"2114","L1 12","gp",8,"c","!","{Mary}","0",3289,"L1"
"2115","L1 12","filler",9,"-","0","-","-",3421,"L1"
"2116","L1 12","filler",9,"-","!","{The_baby}","1",1940,"L1"
"2117","L1 12","gp",16,"c","0","-","-",3653,"L1"
"2118","L1 12","gp",16,"c","!","{The_assistant}","1",3541,"L1"
"2119","L1 12","filler",18,"-","0","-","-",1932,"L1"
"2120","L1 12","gp",14,"a","0","-","-",3988,"L1"
"2121","L1 12","gp",14,"a","!","{The_doctor_woke_the_nurse_up}","0",2143,"L1"
"2122","L1 12","filler",1,"-","0","-","-",3502,"L1"
"2123","L1 12","filler",1,"-","!","{Yes}","1",5676,"L1"
"2124","L1 12","gap",16,"a","0","-","-",3813,"L1"
"2125","L1 12","gap",16,"a","!","{No}","1",3225,"L1"
"2126","L1 12","filler",8,"-","0","-","-",3095,"L1"
"2127","L1 12","gap",22,"a","0","-","-",3303,"L1"
"2128","L1 12","gap",22,"a","!","{Yes}","0",1521,"L1"
"2129","L1 12","filler",4,"-","0","-","-",2926,"L1"
"2130","L1 12","gp",21,"d","0","-","-",3360,"L1"
"2131","L1 12","gp",21,"d","!","{The_child}","1",2202,"L1"
"2132","L1 12","filler",22,"-","0","-","-",1651,"L1"
"2133","L1 12","filler",22,"-","!","{Yes}","1",4995,"L1"
"2134","L1 12","gp",17,"d","0","-","-",2369,"L1"
"2135","L1 12","gp",17,"d","!","{The_terrorist}","1",1418,"L1"
"2136","L1 12","filler",24,"-","0","-","-",2787,"L1"
"2137","L1 12","gp",12,"c","0","-","-",4045,"L1"
"2138","L1 12","gp",12,"c","!","{The_baby}","1",1664,"L1"
"2139","L1 12","filler",7,"-","0","-","-",3245,"L1"
"2140","L1 12","filler",7,"-","!","{Yes}","1",2307,"L1"
"2141","L1 12","gap",8,"a","0","-","-",2864,"L1"
"2142","L1 12","gap",8,"a","!","{The_bridge}","0",1633,"L1"
"2143","L1 12","filler",37,"-","0","-","-",3888,"L1"
"2144","L1 12","filler",37,"-","!","{No}","1",3244,"L1"
"2145","L1 12","gp",6,"a","0","-","-",5336,"L1"
"2146","L1 12","gp",6,"a","!","{The_two_kids_fought_each_other}","1",2696,"L1"
"2147","L1 12","filler",25,"-","0","-","-",2651,"L1"
"2148","L1 12","filler",25,"-","!","{Yes}","1",2311,"L1"
"2149","L1 12","gap",19,"b","0","-","-",4786,"L1"
"2150","L1 12","gap",19,"b","!","{Yes}","0",2162,"L1"
"2151","L1 12","filler",31,"-","0","-","-",2657,"L1"
"2152","L1 12","gp",9,"d","0","-","-",2976,"L1"
"2153","L1 12","gp",9,"d","!","{The_singer}","1",1565,"L1"
"2154","L1 12","filler",39,"-","0","-","-",2546,"L1"
"2155","L1 12","gap",4,"a","0","-","-",3194,"L1"
"2156","L1 12","gap",4,"a","!","{The_window}","0",1484,"L1"
"2157","L1 12","filler",16,"-","0","-","-",3292,"L1"
"2158","L1 12","gp",15,"b","0","-","-",2772,"L1"
"2159","L1 12","gp",15,"b","!","{The_aunt_dressed_herself}","1",3577,"L1"
"2160","L1 12","filler",11,"-","0","-","-",4342,"L1"
"2161","L1 13","practice",1,"-","0","-","-",6273,"L1"
"2162","L1 13","practice",2,"-","0","-","-",2994,"L1"
"2163","L1 13","practice",2,"-","!","{Yes}","1",2077,"L1"
"2164","L1 13","practice",3,"-","0","-","-",2431,"L1"
"2165","L1 13","practice",4,"-","0","-","-",2098,"L1"
"2166","L1 13","practice",4,"-","!","{Yes}","1",1159,"L1"
"2167","L1 13","practice",5,"-","0","-","-",951,"L1"
"2168","L1 13","practice",6,"-","0","-","-",2708,"L1"
"2169","L1 13","practice",6,"-","!","{A_drink}","1",1606,"L1"
"2170","L1 13","practice",7,"-","0","-","-",915,"L1"
"2171","L1 13","practice",8,"-","0","-","-",2287,"L1"
"2172","L1 13","practice",8,"-","!","{No}","1",1734,"L1"
"2173","L1 13","filler",32,"-","0","-","-",4236,"L1"
"2174","L1 13","filler",32,"-","!","{The_mum}","0",2163,"L1"
"2175","L1 13","gp",24,"d","0","-","-",3708,"L1"
"2176","L1 13","gp",24,"d","!","{The_director}","1",1383,"L1"
"2177","L1 13","filler",1,"-","0","-","-",3413,"L1"
"2178","L1 13","filler",1,"-","!","{Yes}","1",2763,"L1"
"2179","L1 13","gp",12,"d","0","-","-",4317,"L1"
"2180","L1 13","gp",12,"d","!","{The_baby}","1",1629,"L1"
"2181","L1 13","filler",11,"-","0","-","-",4655,"L1"
"2182","L1 13","gap",18,"b","0","-","-",7209,"L1"
"2183","L1 13","gap",18,"b","!","{Yes}","0",2054,"L1"
"2184","L1 13","filler",7,"-","0","-","-",4207,"L1"
"2185","L1 13","filler",7,"-","!","{Yes}","1",1942,"L1"
"2186","L1 13","gap",16,"b","0","-","-",4973,"L1"
"2187","L1 13","gap",16,"b","!","{No}","1",2257,"L1"
"2188","L1 13","filler",30,"-","0","-","-",2654,"L1"
"2189","L1 13","filler",30,"-","!","{The_VIP}","1",1738,"L1"
"2190","L1 13","gp",4,"d","0","-","-",4336,"L1"
"2191","L1 13","gp",4,"d","!","{The_friend}","1",1616,"L1"
"2192","L1 13","filler",25,"-","0","-","-",2866,"L1"
"2193","L1 13","filler",25,"-","!","{Yes}","1",2008,"L1"
"2194","L1 13","gap",22,"b","0","-","-",4127,"L1"
"2195","L1 13","gap",22,"b","!","{Yes}","0",2414,"L1"
"2196","L1 13","filler",22,"-","0","-","-",3275,"L1"
"2197","L1 13","filler",22,"-","!","{Yes}","1",2537,"L1"
"2198","L1 13","gp",7,"c","0","-","-",2347,"L1"
"2199","L1 13","gp",7,"c","!","{The_lady}","1",2227,"L1"
"2200","L1 13","filler",48,"-","0","-","-",3616,"L1"
"2201","L1 13","gap",12,"b","0","-","-",4401,"L1"
"2202","L1 13","gap",12,"b","!","{The_bread}","1",2337,"L1"
"2203","L1 13","filler",6,"-","0","-","-",3207,"L1"
"2204","L1 13","gp",14,"b","0","-","-",3931,"L1"
"2205","L1 13","gp",14,"b","!","{The_doctor_woke_himself_up}","1",3610,"L1"
"2206","L1 13","filler",35,"-","0","-","-",2719,"L1"
"2207","L1 13","filler",35,"-","!","{The_spaghetti}","1",1403,"L1"
"2208","L1 13","gap",8,"b","0","-","-",4560,"L1"
"2209","L1 13","gap",8,"b","!","{The_bridge}","0",2053,"L1"
"2210","L1 13","filler",33,"-","0","-","-",2705,"L1"
"2211","L1 13","filler",33,"-","!","{The_elephant}","1",1223,"L1"
"2212","L1 13","gp",8,"d","0","-","-",3724,"L1"
"2213","L1 13","gp",8,"d","!","{The_boy}","1",1601,"L1"
"2214","L1 13","filler",8,"-","0","-","-",3766,"L1"
"2215","L1 13","gap",10,"b","0","-","-",5890,"L1"
"2216","L1 13","gap",10,"b","!","{The_car}","1",2141,"L1"
"2217","L1 13","filler",12,"-","0","-","-",3233,"L1"
"2218","L1 13","gp",2,"b","0","-","-",2731,"L1"
"2219","L1 13","gp",2,"b","!","{The_mother_dressed_herself}","1",2929,"L1"
"2220","L1 13","filler",26,"-","0","-","-",3242,"L1"
"2221","L1 13","filler",26,"-","!","{The_classroom}","1",2726,"L1"
"2222","L1 13","gap",6,"b","0","-","-",4084,"L1"
"2223","L1 13","gap",6,"b","!","{The_race}","1",1494,"L1"
"2224","L1 13","filler",42,"-","0","-","-",5671,"L1"
"2225","L1 13","filler",42,"-","!","{The_grandmother}","1",1745,"L1"
"2226","L1 13","gap",11,"a","0","-","-",4951,"L1"
"2227","L1 13","gap",11,"a","!","{The_table}","1",1561,"L1"
"2228","L1 13","filler",40,"-","0","-","-",4335,"L1"
"2229","L1 13","gp",19,"c","0","-","-",3818,"L1"
"2230","L1 13","gp",19,"c","!","{The_basketball_player}","1",1860,"L1"
"2231","L1 13","filler",47,"-","0","-","-",4066,"L1"
"2232","L1 13","gp",16,"d","0","-","-",3495,"L1"
"2233","L1 13","gp",16,"d","!","{The_assistant}","1",1635,"L1"
"2234","L1 13","filler",34,"-","0","-","-",3141,"L1"
"2235","L1 13","filler",34,"-","!","{The_lake}","1",3217,"L1"
"2236","L1 13","gap",23,"a","0","-","-",4120,"L1"
"2237","L1 13","gap",23,"a","!","{Yes}","0",1844,"L1"
"2238","L1 13","filler",16,"-","0","-","-",3017,"L1"
"2239","L1 13","gp",21,"a","0","-","-",4732,"L1"
"2240","L1 13","gp",21,"a","!","{Anna_dressed_herself}","1",2238,"L1"
"2241","L1 13","filler",27,"-","0","-","-",3378,"L1"
"2242","L1 13","filler",27,"-","!","{Yes}","1",1938,"L1"
"2243","L1 13","gap",19,"a","0","-","-",3823,"L1"
"2244","L1 13","gap",19,"a","!","{Yes}","0",1627,"L1"
"2245","L1 13","filler",10,"-","0","-","-",5936,"L1"
"2246","L1 13","gp",11,"c","0","-","-",3735,"L1"
"2247","L1 13","gp",11,"c","!","{The_lady}","0",1971,"L1"
"2248","L1 13","gap",20,"b","0","-","-",3663,"L1"
"2249","L1 13","gap",20,"b","!","{No}","1",2005,"L1"
"2250","L1 13","filler",20,"-","0","-","-",3740,"L1"
"2251","L1 13","filler",20,"-","!","{Two_days}","1",2202,"L1"
"2252","L1 13","gp",10,"b","0","-","-",3757,"L1"
"2253","L1 13","gp",10,"b","!","{The_two_soldiers_fought_each_other}","1",6909,"L1"
"2254","L1 13","filler",15,"-","0","-","-",5844,"L1"
"2255","L1 13","gap",13,"a","0","-","-",3910,"L1"
"2256","L1 13","gap",13,"a","!","{Yes}","0",2845,"L1"
"2257","L1 13","filler",39,"-","0","-","-",4156,"L1"
"2258","L1 13","gp",23,"c","0","-","-",7727,"L1"
"2259","L1 13","gp",23,"c","!","{The_child}","1",3349,"L1"
"2260","L1 13","filler",17,"-","0","-","-",4368,"L1"
"2261","L1 13","filler",17,"-","!","{Yes}","1",2557,"L1"
"2262","L1 13","gp",13,"a","0","-","-",9750,"L1"
"2263","L1 13","gp",13,"a","!","{The_girl_calmed_herself_down}","1",3211,"L1"
"2264","L1 13","filler",41,"-","0","-","-",2762,"L1"
"2265","L1 13","filler",41,"-","!","{Yes}","1",2533,"L1"
"2266","L1 13","gp",22,"b","0","-","-",4565,"L1"
"2267","L1 13","gp",22,"b","!","{The_two_footballers_fought_each_other}","1",3984,"L1"
"2268","L1 13","filler",46,"-","0","-","-",4888,"L1"
"2269","L1 13","gp",9,"a","0","-","-",9058,"L1"
"2270","L1 13","gp",9,"a","!","{The_pianist_calmed_himself_down}","1",4663,"L1"
"2271","L1 13","filler",31,"-","0","-","-",3123,"L1"
"2272","L1 13","gp",1,"a","0","-","-",5611,"L1"
"2273","L1 13","gp",1,"a","!","{The_lawyer_calmed_himself_down}","1",2743,"L1"
"2274","L1 13","filler",4,"-","0","-","-",3497,"L1"
"2275","L1 13","gp",20,"d","0","-","-",3348,"L1"
"2276","L1 13","gp",20,"d","!","{The_man}","1",1499,"L1"
"2277","L1 13","filler",21,"-","0","-","-",2331,"L1"
"2278","L1 13","gap",5,"a","0","-","-",4807,"L1"
"2279","L1 13","gap",5,"a","!","{The_car}","1",4004,"L1"
"2280","L1 13","filler",38,"-","0","-","-",3807,"L1"
"2281","L1 13","filler",38,"-","!","{No}","1",2149,"L1"
"2282","L1 13","gp",15,"c","0","-","-",6835,"L1"
"2283","L1 13","gp",15,"c","!","{The_boy}","1",1515,"L1"
"2284","L1 13","filler",45,"-","0","-","-",3102,"L1"
"2285","L1 13","gap",1,"a","0","-","-",4425,"L1"
"2286","L1 13","gap",1,"a","!","{The_bicycle}","1",1352,"L1"
"2287","L1 13","filler",43,"-","0","-","-",3335,"L1"
"2288","L1 13","filler",43,"-","!","{The_girlfriend}","1",1785,"L1"
"2289","L1 13","gap",17,"a","0","-","-",5029,"L1"
"2290","L1 13","gap",17,"a","!","{Yes}","0",2159,"L1"
"2291","L1 13","filler",14,"-","0","-","-",2828,"L1"
"2292","L1 13","gp",5,"a","0","-","-",6660,"L1"
"2293","L1 13","gp",5,"a","!","{The_father_washed_himself}","1",2067,"L1"
"2294","L1 13","filler",23,"-","0","-","-",1885,"L1"
"2295","L1 13","filler",23,"-","!","{The_tree}","1",1666,"L1"
"2296","L1 13","gp",3,"c","0","-","-",9735,"L1"
"2297","L1 13","gp",3,"c","!","{The_president}","1",3201,"L1"
"2298","L1 13","filler",9,"-","0","-","-",6164,"L1"
"2299","L1 13","filler",9,"-","!","{The_baby}","1",1752,"L1"
"2300","L1 13","gap",15,"a","0","-","-",5997,"L1"
"2301","L1 13","gap",15,"a","!","{Yes}","0",2863,"L1"
"2302","L1 13","filler",36,"-","0","-","-",2622,"L1"
"2303","L1 13","gp",18,"b","0","-","-",4987,"L1"
"2304","L1 13","gp",18,"b","!","{The_father_washed_himself}","1",1635,"L1"
"2305","L1 13","filler",29,"-","0","-","-",2457,"L1"
"2306","L1 13","filler",29,"-","!","{Yes}","1",1419,"L1"
"2307","L1 13","gp",6,"b","0","-","-",4293,"L1"
"2308","L1 13","gp",6,"b","!","{The_two_kids_fought_each_other}","1",2145,"L1"
"2309","L1 13","filler",18,"-","0","-","-",2130,"L1"
"2310","L1 13","gap",21,"a","0","-","-",3682,"L1"
"2311","L1 13","gap",21,"a","!","{Yes}","0",1805,"L1"
"2312","L1 13","filler",2,"-","0","-","-",4453,"L1"
"2313","L1 13","gp",17,"a","0","-","-",3640,"L1"
"2314","L1 13","gp",17,"a","!","{The_two_men_fought_each_other}","1",3158,"L1"
"2315","L1 13","filler",24,"-","0","-","-",3305,"L1"
"2316","L1 13","gap",2,"b","0","-","-",4426,"L1"
"2317","L1 13","gap",2,"b","!","{The_truck}","1",2859,"L1"
"2318","L1 13","filler",28,"-","0","-","-",4062,"L1"
"2319","L1 13","gap",24,"b","0","-","-",6131,"L1"
"2320","L1 13","gap",24,"b","!","{No}","1",3081,"L1"
"2321","L1 13","filler",19,"-","0","-","-",3666,"L1"
"2322","L1 13","filler",19,"-","!","{No}","1",1467,"L1"
"2323","L1 13","gap",4,"b","0","-","-",5577,"L1"
"2324","L1 13","gap",4,"b","!","{The_door}","1",1622,"L1"
"2325","L1 13","filler",37,"-","0","-","-",2686,"L1"
"2326","L1 13","filler",37,"-","!","{No}","1",1638,"L1"
"2327","L1 13","gap",14,"b","0","-","-",6430,"L1"
"2328","L1 13","gap",14,"b","!","{No}","1",1539,"L1"
"2329","L1 13","filler",5,"-","0","-","-",3251,"L1"
"2330","L1 13","gap",3,"a","0","-","-",4186,"L1"
"2331","L1 13","gap",3,"a","!","{The_ship}","0",2514,"L1"
"2332","L1 13","filler",44,"-","0","-","-",3210,"L1"
"2333","L1 13","filler",44,"-","!","{No}","1",1667,"L1"
"2334","L1 13","gap",9,"a","0","-","-",5761,"L1"
"2335","L1 13","gap",9,"a","!","{The_table}","1",1714,"L1"
"2336","L1 13","filler",13,"-","0","-","-",3742,"L1"
"2337","L1 13","filler",13,"-","!","{The_moderator}","1",1923,"L1"
"2338","L1 13","gap",7,"a","0","-","-",4727,"L1"
"2339","L1 13","gap",7,"a","!","{The_tower}","0",2124,"L1"
"2340","L1 13","filler",3,"-","0","-","-",4499,"L1"
"2341","L1 14","practice",1,"-","0","-","-",1729,"L1"
"2342","L1 14","practice",2,"-","0","-","-",2387,"L1"
"2343","L1 14","practice",2,"-","!","{Yes}","1",2702,"L1"
"2344","L1 14","practice",3,"-","0","-","-",1227,"L1"
"2345","L1 14","practice",4,"-","0","-","-",2827,"L1"
"2346","L1 14","practice",4,"-","!","{Yes}","1",1262,"L1"
"2347","L1 14","practice",5,"-","0","-","-",1242,"L1"
"2348","L1 14","practice",6,"-","0","-","-",3450,"L1"
"2349","L1 14","practice",6,"-","!","{A_drink}","1",1915,"L1"
"2350","L1 14","practice",7,"-","0","-","-",802,"L1"
"2351","L1 14","practice",8,"-","0","-","-",2377,"L1"
"2352","L1 14","practice",8,"-","!","{No}","1",1719,"L1"
"2353","L1 14","filler",23,"-","0","-","-",3617,"L1"
"2354","L1 14","filler",23,"-","!","{The_tree}","1",2364,"L1"
"2355","L1 14","gp",19,"d","0","-","-",3836,"L1"
"2356","L1 14","gp",19,"d","!","{The_coach}","0",1881,"L1"
"2357","L1 14","filler",6,"-","0","-","-",3576,"L1"
"2358","L1 14","gap",6,"a","0","-","-",6553,"L1"
"2359","L1 14","gap",6,"a","!","{The_race}","1",1902,"L1"
"2360","L1 14","filler",33,"-","0","-","-",3233,"L1"
"2361","L1 14","filler",33,"-","!","{The_elephant}","1",1423,"L1"
"2362","L1 14","gp",11,"d","0","-","-",4360,"L1"
"2363","L1 14","gp",11,"d","!","{The_friend}","1",1564,"L1"
"2364","L1 14","filler",10,"-","0","-","-",4666,"L1"
"2365","L1 14","gap",8,"a","0","-","-",4497,"L1"
"2366","L1 14","gap",8,"a","!","{The_church}","1",1589,"L1"
"2367","L1 14","filler",29,"-","0","-","-",4060,"L1"
"2368","L1 14","filler",29,"-","!","{Yes}","1",2595,"L1"
"2369","L1 14","gap",9,"b","0","-","-",4862,"L1"
"2370","L1 14","gap",9,"b","!","{The_chair}","0",2707,"L1"
"2371","L1 14","filler",8,"-","0","-","-",4527,"L1"
"2372","L1 14","gp",17,"b","0","-","-",3997,"L1"
"2373","L1 14","gp",17,"b","!","{The_two_men_fought_the_terrorist}","0",4503,"L1"
"2374","L1 14","filler",9,"-","0","-","-",4199,"L1"
"2375","L1 14","filler",9,"-","!","{The_baby}","1",1745,"L1"
"2376","L1 14","gap",7,"b","0","-","-",4819,"L1"
"2377","L1 14","gap",7,"b","!","{The_sky}","1",1558,"L1"
"2378","L1 14","filler",17,"-","0","-","-",3968,"L1"
"2379","L1 14","filler",17,"-","!","{Yes}","1",1493,"L1"
"2380","L1 14","gp",18,"c","0","-","-",4315,"L1"
"2381","L1 14","gp",18,"c","!","{The_father}","0",2271,"L1"
"2382","L1 14","filler",18,"-","0","-","-",2179,"L1"
"2383","L1 14","gp",8,"a","0","-","-",5357,"L1"
"2384","L1 14","gp",8,"a","!","{Mary_dressed_the_boy}","0",2418,"L1"
"2385","L1 14","filler",43,"-","0","-","-",3326,"L1"
"2386","L1 14","filler",43,"-","!","{The_girlfriend}","1",4952,"L1"
"2387","L1 14","gap",18,"a","0","-","-",4799,"L1"
"2388","L1 14","gap",18,"a","!","{No}","1",1517,"L1"
"2389","L1 14","filler",31,"-","0","-","-",4465,"L1"
"2390","L1 14","gp",15,"d","0","-","-",3051,"L1"
"2391","L1 14","gp",15,"d","!","{The_boy}","1",1093,"L1"
"2392","L1 14","filler",48,"-","0","-","-",4921,"L1"
"2393","L1 14","gap",1,"b","0","-","-",5340,"L1"
"2394","L1 14","gap",1,"b","!","{The_bicycle}","1",1489,"L1"
"2395","L1 14","filler",16,"-","0","-","-",4446,"L1"
"2396","L1 14","gp",23,"d","0","-","-",3345,"L1"
"2397","L1 14","gp",23,"d","!","{The_child}","1",1169,"L1"
"2398","L1 14","filler",11,"-","0","-","-",3896,"L1"
"2399","L1 14","gap",21,"b","0","-","-",4076,"L1"
"2400","L1 14","gap",21,"b","!","{Yes}","0",1342,"L1"
"2401","L1 14","filler",25,"-","0","-","-",5145,"L1"
"2402","L1 14","filler",25,"-","!","{Yes}","1",1753,"L1"
"2403","L1 14","gap",11,"b","0","-","-",3707,"L1"
"2404","L1 14","gap",11,"b","!","{The_room}","0",2575,"L1"
"2405","L1 14","filler",1,"-","0","-","-",2874,"L1"
"2406","L1 14","filler",1,"-","!","{Yes}","1",1502,"L1"
"2407","L1 14","gp",21,"b","0","-","-",2738,"L1"
"2408","L1 14","gp",21,"b","!","{Anna_dressed_herself}","1",2572,"L1"
"2409","L1 14","filler",34,"-","0","-","-",2667,"L1"
"2410","L1 14","filler",34,"-","!","{The_lake}","1",1274,"L1"
"2411","L1 14","gap",2,"a","0","-","-",6832,"L1"
"2412","L1 14","gap",2,"a","!","{The_wall}","0",2204,"L1"
"2413","L1 14","filler",36,"-","0","-","-",2730,"L1"
"2414","L1 14","gp",20,"a","0","-","-",3573,"L1"
"2415","L1 14","gp",20,"a","!","{The_two_friends_met_each_other}","1",3154,"L1"
"2416","L1 14","filler",12,"-","0","-","-",4291,"L1"
"2417","L1 14","gp",5,"b","0","-","-",3255,"L1"
"2418","L1 14","gp",5,"b","!","{The_father_washed_himself}","1",1435,"L1"
"2419","L1 14","filler",13,"-","0","-","-",3706,"L1"
"2420","L1 14","filler",13,"-","!","{The_moderator}","1",2224,"L1"
"2421","L1 14","gp",2,"c","0","-","-",2647,"L1"
"2422","L1 14","gp",2,"c","!","{The_baby}","1",2564,"L1"
"2423","L1 14","filler",40,"-","0","-","-",4402,"L1"
"2424","L1 14","gp",3,"d","0","-","-",2568,"L1"
"2425","L1 14","gp",3,"d","!","{The_president}","1",1488,"L1"
